date,district,street,crime
03.06.2024,Borna,Heinrichstraße,Tödlicher Verkehrsunfall
03.06.2024,Leipzig (Volkmarsdorf),Ludwigstraße,Küchenbrand
04.06.2024,Leipzig (Thekla),,Einbruch in Supermarkt
