date,district,street,crime
17.03.2024,Leipzig (Altlindenau),Rietschelstraße,Gefährdung des Straßenverkehrs
16.03.2024,Stadt Leipzig | Jesewitz,,Versammlungen in Leipzig und Jesewitz
15.03.2024,Leipzig (Paunsdorf),Hainveilchenweg,Trafohäuschen besprüht
15.03.2024,Torgau,,Einbruch in Firma
15.03.2024,Leipzig (Dölitz-Dösen) Zwickauer Straße/Siegfriedstraße,,Graffiti an Straßenbahn
15.03.2024,Leipzig (Möckern),Wiederitzscher Straße,Brand im Dachgeschoss
13.03.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Falscher Bankmitarbeiter
