date,district,street,crime
28.08.2024,Grimma,,Wahlplakate besprüht- Tatverdächtige gestellt
28.08.2024,Borna,Roßmarktsche Straße,Unterschlagung Pkw Audi A6 - wieder aufgefunden
28.08.2024,Leipzig (Altlindenau),Rietschelstraße / Hans-Driesch-Straße,Verwenden von Kennzeichen verfassungswidriger Organisationen
03.07.2024,Leipzig (Kleinzschocher),Nikolai-Rumjanzew-Straße / Straße am Park,Ergänzungsmeldung zu Verfolgungsfahrt mit Unfall und Schusswaffenanwendung
