date,district,street,crime
09.10.2024,Leipzig (Mockau-Nord),,Polizeieinsatz in Wohnung mit Schusswaffenanwendung
07.08.2024,Delitzsch,Breite Straße / Roßplatz / Eilenburger Straße,Gefährdung des Straßenverkehrs - Zeugen gesucht
08.10.2024,Leipzig (Reudnitz-Thonberg),Heinrichstraße,Sachbeschädigung durch Graffiti
