date,district,street,crime
21.05.2024,Leipzig (Grünau),Stuttgarter Allee,Wahlhelfer beleidigt
21.05.2024,Frohburg,Nenkersdorfer Straße,Autofahrer fährt in geschlossene Bahnschranke
21.05.2024,Trebsen/Mulde,B107 / Grimmaische Straße / An der Aue,Gefährdung des Straßenverkehrs
21.05.2024,Leipzig (Mockau-Nord),,Paketzusteller stehlen Paketinhalte
22.05. 11:39 Uhr,Groitzsch,,Lkw im Graben
