date,district,street,crime
25.03.2024,Delitzsch,Eisenbahnstraße,Unerlaubt vom Unfallort entfernt - Zeugenaufruf
25.03.2024,Lampertswalde,Sörnewitzer Straße,Zeugenaufruf
26.03.2024,Leipzig (Eutritzsch),,Einbruch in Schlüsseldienst
