date,district,street,crime
18.09.2024,Leipzig (Gohlis-Süd),Lindenthaler Straße,Betrug an 87-Jähriger
18.09.2024,Leipzig (Zentrum),Liebigstraße,Verkehrsunfall unter Einfluss berauschender Mittel
