date,district,street,crime
August und September,Leipzig (Lößnig),Gersterstraße,Beschuldigter nach mehreren Einbrüchen in Untersuchungshaft
10.09.2024,Mügeln,,Einbruch in Einrichtung
10.09.2024,Leipzig (Schleußig),,Einbruch in Praxis
04.09.2024,Leipzig (Probstheida),,Störung der Totenruhe und Diebstahl sakraler Gegenstände
10.09.2024,Leipzig (Gohlis),Heinrich-Budde-Straße,Diebstahl Pkw Mitsubishi
12.09.2024,Leipzig (Stötteritz),,Einbruch in Supermarkt
11.09.2024,Markkleeberg,Hermann-Müller-Straße,Verkehrsunfall mit verletztem Radfahrer
11.09.2024,BAB 38,Höhe Ausfahrt Lützen in Richtung Dresden,Verkehrsunfall mit Unfallflucht
11.09.2024,Eilenburg,Bergstraße,Verkehrskontrolle endet mit mehreren Straftaten
