date,district,street,crime
11.10.2024,Leipzig (Gohlis),Tresckowstraße/ Fleißnerstraße,Frau nach Raubdelikt verletzt im Krankenhaus
10.10.2024,Leipzig (Hartmannsdorf-Knautnaundorf),,Einbrüche in mehrere Geschäftsgebäude
10.10.2024,Leipzig (Plagwitz),,Graffito an Abgeordnetenbüro
