date,district,street,crime
04.01.2024,Zwenkau (Rüssen-Kleinstorkwitz),Otto-Rudolph-Straße,Tatverdächtiger nach Einbruch festgenommen
03.01.2024,Leipzig (Zentrum-Südost),Dresdner Straße,Fahrradfahrerin verletzt
03.01.2024,Leipzig (Leutzsch),Georg-Schwarz-Straße,Auseinandersetzung in Leutzsch
20.12.2023 bis 03.01.2024,Geithain,Schillerstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
03.01.2024,Leipzig (Eutritzsch),Hartzstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
