date,district,street,crime
15.02.2025,Leipzig (Paunsdorf),Goldsternstraße,Einbruch in Gaststätte
16.02.2025,Schkeuditz (Dölzig),Döbichauer Straße,Brand auf einem Dach
16.02.2025,Böhlen,,Unfallflucht unter Alkohol
15.02.2025,Leipzig (Grünau-Mitte),Lützner Str.,Einbruch in Schmuckgeschäft
