date,district,street,crime
20.12.2024,Leipzig (Schönefeld-Abtnaundorf),Baunackstraße,Handtaschenraub - Zeugenaufruf
21.12.2024,Leipzig (Schönau),Kiewer Straße,Einbruchsversuch mit Pkw
22.12.2024,Leipzig (Zentrum),Petersstraße,Herrenloses Paket im Bereich des Weihnachtsmarktes
22.12.2024,Wiedemar,,Unfall mit acht Fahrzeugen und schwerverletzten Personen
22.12.2024,Beilrode (Döbrichau),Feldstraße,Mazda CX5 entwendet
22.12.2024,Leipzig (Zentrum-West),Käthe-Kollwitz-Straße,Zusammenstoß zweier Fahrzeuge
22.12.2024,Leipzig (Grünau-Mitte),Breisgaustraße,Alkoholisierter Fahrer verunglückt in Grünau
