date,district,street,crime
05.04.2024,Torgau,Rosa-Luxemburg-Platz,Zeugenaufruf nach Unfallflucht
03.04.2024,Elstertrebnitz,,Schaukästen beschädigt - Zeugenaufruf
05.04.2024,Jesewitz,Bahnhofstraße,Brand eines Einfamilienhauses
04.04.2024,Leipzig (Volkmarsdorf),Eisenbahnstraße,Sachbeschädigung durch Farbbewurf
