date,district,street,crime
01.03.2025,Laußig (Pressel),B183,Tödlicher Verkehrsunfall
28.02.2025,Leipzig (Lützschena-Stahmeln),Poststraße,Diebstahl eines Lkw mit Sattelauflieger
19.02.2025,Leipzig (Liebertwolkwitz),Schäferweg,Einbruch in Einfamilienhaus
28.02.2025,Leipzig (Gohlis-Süd),Georg-Schumann-Straße,Einbruch in Café
01.03.2025,Leipzig (Volkmarsdorf),Wurzner Straße,Wiederholter Siegelbruch an Gewerbeeinrichtung
01.03.2025,Markranstädt (Priesteblich),B186,Verkehrsunfall mit zwei Verletzten
26.02.2025 bis 01.03.2025,Leipzig (Zentrum-West),Schreberstraße,Diebstahl Toyota RAV4
28.02.2025,Leipzig (Reudnitz-Thonberg),Riebeckstraße,Paketzusteller schlägt LVB-Mitarbeiter
28.02.2025,Borna,Luckaer Straße,Verfassungsfeindliches Graffiti
