date,district,street,crime
08.02.2024,Belgern-Schildau,Liebersee,Brand in Kieswerk Liebersee
25.01.2024,Torgau,Husarenpark,Unerlaubt vom Unfallort entfernt - Zeugenaufruf
09.02.2024,Leipzig (Altlindenau),Lützner Straße / Goetzstraße,Fußgängerin angefahren - Zeugenaufruf
