date,district,street,crime
08.02.2024,Leipzig (Leutzsch),Brehmestraße,Brand im Keller eines Mehrfamilienhauses
08.02.2024,Leipzig (Zentrum),Innenstadt,Versammlungslage im Leipziger Zentrum
08.02.2024,Leipzig (Zentrum-Süd),Braustraße,Leblose Person in einem Fahrzeug gefunden
08.02.2024,BAB 14,,Verkehrsunfall mit zwei verletzten Personen
09.02.2024,BAB 14,Schkeuditzer Kreuz,Autotransporter mit acht beladenen Fahrzeugen kippt um
08.02.2024,Torgau,Goethestraße,Balkonbrand
08.02.2024,Leipzig (Volkmarsdorf),Eisenbahnstraße,Sachbeschädigung durch Graffiti
