date,district,street,crime
22.04.2024,Leipzig (Wahren),Neue Hallesche Straße / Pittlerstraße,Tödlicher Verkehrsunfall
22.04.2024,Leipzig (Neustadt-Neuschönefeld),Kohlgartenstraße,Einsatz an Berufsschulzentrum
