date,district,street,crime
09.12.2024,Leipzig (Burghausen-Rückmarsdorf),,Einbruch in Autohaus
10.12.2024,Leipzig (Reudnitz-Thonberg),Breite Straße,Raub von Schlüsseln
10.12.2024,Leipzig (Zentrum-Ost),Georgiring,Verkehrsunfall mit Schwerverletztem
