date,district,street,crime
14.08.2024,Leipzig,Paunsdorf,Falsche Bankmitarbeiterin
13.08.2024,Leipzig ,Rackwitzer Straße/Berliner Straße,Zeugenaufruf zum Verkehrsunfall auf der Berliner Brücke
