date,district,street,crime
24.05.2024,Leipzig (Zentrum-Südost),Semmelweisstraße,Wohnungsbrand
24.05.2024,Leipzig (Mockau-Nord),Bochumer Straße,Ford Tourneo gestohlen
23.05.2024,Leipzig (Zentrum-Südost),Philipp-Rosenthal-Straße,Ergänzungsmeldung zum Brand in Mehrfamilienhaus
