date,district,street,crime
04.03.2024,Leipzig (Thekla),Theklaer Straße,Raubdelikt - Zeugenaufruf
04.03.2024,Geithain,Lessingstraße,Brand in Keller eines leerstehenden Mehrfamilienhauses
04.03.2024,Leipzig (Engelsdorf),Engelsdorfer Straße,Sprengung Zigarettenautomat
01.03.2024,Leipzig (Schönefeld-Abtnaundorf),,Einbruch in Hilfsorganisation
01.03.2024,Leipzig (Grünau-Nord),,Einbruch in eine Schule
05.03.2024,Leipzig (Marienbrunn),Zwickauer Straße,Verkehrskontrolle entzogen
