date,district,street,crime
08.03.2025,Leipzig (Zentrum-Nord),Springerstraße,Brand in einem Mehrfamilienhaus
08.03.2025,Leipzig (Volkmarsdorf),Schulze-Delitzsch-Straße,Einbruch in Geschäftsräume
08.03.2025,Leipzig (Zentrum-West),Ferdinand-Lassalle-Straße,19-Jähriger angegriffen
08.03.2025,Großpösna,,Bedrohung und Beleidigung
