date,district,street,crime
18.01.2025,Borna,Hausgasse,Gartenlaube brennt
18.01.2025,Dahlen,,Reifenstapel brennt
Zeit:18.01.2025,Laußig,Dübener Straße,Stall brennt
18.01.2025,Wurzen (Kühren),Alte Bahnhofstraße,Fahrkartenautomat beschädigt
18.01.2025,Leipzig (Zentrum-Südost),,Diebstahl aus Hotel-Rezeption
18.01.2025,Leipzig (Grünau-Mitte),Stuttgarter Alle,Aufzugbrand in Mehrfamilienhaus
19.01.2025,Leipzig (Zentrum-West),Dittrichring,Verkehrsunfall mit Verletzten
19.01.2025,Leipzig (Reudnitz-Thonberg),Eilenburger Straße,Wohnungsbrand in Mehrfamilienhaus - Person schwerverletzt
19.01.2025,Leipzig (Zentrum-Nord),Pfaffendorfer Straße,Auto fährt in Gebäude - Zeugen gesucht
