date,district,street,crime
10.07.2024,Borna,Am Wilhelmschacht,Feldbrand
10.07.2024,Torgau,Außenring | B 183,Fußgängerin verletzt
10.07.2024,Leipzig,Wiederitzsch,Betrug mit hohem Vermögensschaden
09.07.2024,Brandis,,Verwenden von Kennzeichen verfassungswidriger Organisationen
10.07.2024,Leipzig (Meusdorf),Tollweg,Brand von Terrassenmöbeln
10.07.2024,Leipzig (Volkmarsdorf),Wurzner Straße,Mann zeigt mehrfach verfassungswidrige Gesten
