date,district,street,crime
16.08.2024,Leipzig (Zentrum-Süd),Dufourstraße,Tätlicher Angriff
16.08.2024,Zwenkau,B186 vor Abzweig Zitzschen,Verletzter Motorradfahrer
30.07.2024 bis 04.08.2024,Machern,,Zeugenaufruf nach Sachbeschädigung
