date,district,street,crime
 23.02.2024,Leipzig (Zentrum-Südost),An den Tierkliniken,Schal geraubt - Zeugenaufruf!
24.02.2024,Leipzig (Leutzsch),Georg-Schwarz-Straße,Trikot geraubt - Zeugenaufruf
25.02.2024,Leipzig (Connewitz),Bernhard-Göring-Straße/Scheffelstraße,Gesprengter Zigarettenautomat
25.02.2024,Leipzig (Miltitz),,Einbruch in Büroräume
25.02.2024,Leipzig (Neustadt-Neuschönefeld),Eisenbahnstraße,Einbruch in Gaststätte
26.02.2024,Wiedemar (Lissa),,Nissan Navara gestohlen
