date,district,street,crime
04.01.2024,Leipzig (Eutritzsch),Essener Straße / Maximilianallee,Verkehrsbeeinträchtigungen durch Unfall
03.01.2024,Leipzig (Gohlis-Mitte),Coppistraße,Diebstahl von Fahrrädern
03.01.2024,Delitzsch,Leipziger Straße,Einbruch in Firma
