date,district,street,crime
04.02.2024,Leipzig (Zentrum-Südost),Stephanstraße,Brand in Kleingartenanlage
04.02.2024,Delitzsch,Fabrikstraße,Drei Tatverdächtige bei Buntmetalldiebstahl gestellt
04.02.2024,Leipzig (Eutritzsch),,Einbruch in Firmenräume
04.02.2024,Schkeuditz (Dölzig),,Brand in Einfamilienhaus
04.02.2024,Leipzig (Zentrum-Nordwest),Wettiner Straße,Diebstahl eines Alfa Romeo
04.02.2024,Borna (Thräna),Leipziger Landstraße,Verkehrsunfall mit fünf Fahrzeugen
