date,district,street,crime
Tatzeit: 02.05.2024,Leipzig (Zentrum-Ost),Rosa-Luxemburg-Straße,Einbruch in Geschäftshaus - Tatverdächtiger gestellt
04.05.2024,Machern (Gerichshain),B6,Schwerer Verkehrsunfall
04.05.2024,Leipzig und Taucha,,Sachbeschädigung an Wahlplakaten
04.05.2024,Grimma,,Zwei Tatverdächtige nach Einbruch in Jugendeinrichtung gestellt
02.05.2024,Leipzig (Reudnitz-Thonberg),Augustenstraße,Sachbeschädigung durch Graffiti
03.05.2024,Leipzig (Zentrum),,Versuchter Einbruch - Tatverdächtiger gestellt
04.05.2024,Leipzig (Anger-Crottendorf),Grüne Gasse,Sachbeschädigung mit politischem Bezug
04.05.2024,Leipzig (Zentrum-Südost),Stephanstraße,Versuchter Diebstahl eines Mercedes Benz
04.05.2024,Zwenkau,Mühlberg,Einbruch in Wohnung
