date,district,street,crime
20.10.2024,Leipzig (Südvorstadt),Karl-Liebknecht-Straße,Einbruch in Kiosk
21.10.2024,Bad Düben,Bitterfelder Straße B107/ B2,Verkehrsunfall mit schwer verletztem Motorradfahrer
18.10.2024,Leipzig (Reudnitz-Thonberg),,Einbruch in Praxis
20.10.2024,Leipzig (Zentrum),Nikolaistraße,Einbruch in Geschäft
20.10.2024,Leipzig (Plagwitz),,Einbruch in Kultureinrichtung
19.09.2024,Neukieritzsch,,Seniorin wird Opfer von Love Scamming
21.10.2024,Eilenburg,Am Ehrenfriedhof,Brand von Firmentransportern
