date,district,street,crime
23.01.2025,BAB14,Raststätte Muldental,Planen aufgeschlitzt
24.01.2025,Leipzig (Südvorstadt),Karl-Liebknecht-Straße,Einbruch in Gaststätte
23.01.2025,Leipzig (Grünau-Nord),Miltitzer Weg,Sachbeschädigung durch Graffiti
24.01.2025,Leipzig (Zentrum),Augustusplatz,Kontrolle über Fahrzeug verloren
25.01.2025,Leipzig (Lausen-Grünau),An der Kotsche,Bedrohung mit Messer
25.01.2025,Leipzig (Schönefeld-Abtnaundorf),Stannebeinplatz,Geschädigter begeht selbst mehrere Straftaten
25.01.2025,Leipzig (Connewitz),Wolfgang-Heinze-Straße,Straße mit Container blockiert
25.01.2025,Borsdorf (Panitzsch),,Hecke durch Feuerwerk abgebrannt
