date,district,street,crime
19.04.2024,Leipzig (Neustadt-Neuschönefeld),Konstantinstraße,Zeugenaufruf nach versuchtem Raubdelikt
22.04.2024,Eilenburg,Ostbahnhofstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
21.04.2024,Schkeuditz (Wolteritz),,Drohne am Flughafen gesichtet - Piste gesperrt
20.04.2024; 17:00 Uhr bis 21.04.2024; 11:15 Uhr,Leipzig (Zentrum-Südost),Rossplatz,Einbruch in Büro
19.04.2024,Leipzig (Volkmarsdorf),,Einbruch in Physiotherapie
21.04.2024,Markranstädt,Schkeuditzer Straße/Ziegelstraße,Unfall unter Alkohol verursacht
21.04.2024 17:30 Uhr,Oschatz,B6/Lutherstraße,Verkehrsunfall mit zwei Verletzten
