date,district,street,crime
19.03.2025,Leipzig (Anger-Crottendorf),,Brand einer Gartenlaube
19.03.2025,Geithain,Tautenhainer Straße/Kalkweg,Tödlicher Verkehrsunfall
17.03.2025,Leipzig (Böhlitz-Ehrenberg),Heinrich-Heine-Straße,Sachbeschädigung an Enforcement-Trailer
19.03.2025,Leipzig (Reudnitz-Thonberg),Hofer Straße,Brand in Mietwohnung
18.03.2025,Colditz,,Einbruch in Firma
16.03.2025,Borna,,Einbruch in Vereinsheim
11.03.2025,A 14,,Zeugenaufruf nach Unfall mit zivilem Polizeifahrzeug auf der A 14
