date,district,street,crime
07.10.2024,Schkeuditz (Dölzig),B181,Pkw überschlägt sich mehrfach
07.10.2024 gegen 20:10 Uhr,Grimma (Ragewitz),S38,Verkehrsunfall auf der S38
polizeibekannt 07.10.2024,Leipzig (Holzhausen),,Brand in einer Garage
07.10.2024,Borna,,Dieb in Einkaufsmarkt gestellt
07.10.2024,Leipzig (Eutritzsch),Maximilianallee,Vier Verletzte bei Verkehrsunfall auf Maximilianallee
07.10.2024,Borna,Pawlowstraße,Erfolgreicher Tochtertrick
04.10.24 gegen 18:00 Uhr bis 07.10.24 gegen 08:35 Uhr,Leipzig (Neulindenau),Saalfelder Straße,Einbruch in ein Geschäft
07.10.2024 ca. 10:00 Uhr,Doberschütz (Mörtitz),S11,Verkehrsunfall mit einer schwerverletzten Person
