date,district,street,crime
25.02.2024,Leipzig (Reudnitz-Thonberg),Köbisstraße,Drei Pkw Toyota entwendet
25.02.2024,Leipzig,,Unfall unter Alkoholeinfluss verursacht
23.02.24,Groitzsch,,Traktor entwendet
25.02.2024,Großpösna (Störmthal),S 242/ K 7925,Vorfahrt missachtet
Tatzeit: 01.01.2024,Leipzig (Möckern),Landsberger Straße,Einbruch in Garage
25.02.2024,Zschepplin (Glaucha),Zur Mühle,Verkehrsunfall mit zwei verletzten Personen
25.02.2024,Zwenkau,Pegauer Straße,Unerlaubt vom Unfallort entfernt
