date,district,street,crime
16.06.2024,Leipzig (Zentrum-West),Jahnallee,Fußgänger bei Verkehrsunfall schwer verletzt
16.06.2024,Leipzig (Zentrum-Nord),Nordstraße,Fahrlässige Brandstiftung
16.06.2024,Delitzsch,Securiusstraße,Versuchter Raub einer Bauchtasche
16.06.2024,Leipzig (Schönau),Lützner Straße,Radfahrer von Pkw erfasst
15.06.2024,Schkeuditz,Friedrich-Ebert-Straße 16,Raub
(polizeibekannt) 16.06.2024,Colditz (Tanndorf),Am Tanndorfer Bahnhof,Verwenden von Kennzeichen verfassungswidriger Organisationen
15.06.2024,Leipzig (Zentrum-Nordwest),Färberstraße,Diebstahl eines Pkw Hyundai Kona
16.06.2024,Leipzig (Paunsdorf),Döllingstraße,Einbruch in Transporter
