date,district,street,crime
07.12.2024,Leipzig (Kleinzschocher),Ratzelstraße,Konsum ausgeraubt
07.12.2024,Beilrode,,Verbotene Gegenstände bei Wohnungsdurchsuchung sichergestellt
08.12.2024,Grimma (Dürrweitzschen),,Einbruch in Einkaufsmarkt
08.12.2024,Leipzig (Lößnig),Johannes-R.-Becher-Straße,Brand in Abstellkammern
07.12.2024,Otterwisch,Waldsiedlung,Fundmunition kontrolliert gesprengt
09.12.2024,Frohburg,,Ohne Fahrerlaubnis und unter Drogen geflüchtet und gestellt
06.12.2024,Bundesautobahn 14,Richtung Dresden,Gestohlenes Lastenfahrrad in Sattelzug gefunden
