date,district,street,crime
02.08.2024,Torgau,Fischerstraße,Einbruch in Büroräume
15.07.24 bis 05.08.2024,Leipzig (Neulindenau),Lützner Str.,Betrug
polizeibekannt 01.08.2024,Colditz,Furtweg,Verwenden verbotener Zeichen
05.08.2024,Borna,Am Hochhaus 46,Unfall mit einer verletzten Person
05.08.2024,Laußig (Pristäblich),,Verkehrsunfall mit zwei schwerverletzten Personen
05.08.2024,Leipzig (Paunsdorf),Paunsdorfer Allee,Unfall mit fünf Fahrzeugen und vier Verletzten
05.08.2024,Leipzig (Dölitz-Dösen),Helenenstraße,Mit Schreckschusswaffe in der Öffentlichkeit geschossen
