date,district,street,crime
14.01.2024,Schkeuditz,,Kontrolle des Sonntagsfahrverbots
14.01.2024,Leipzig (Neulindenau),,Einbruch in Bäckerei
12.01.2024,Leipzig,,Einbruch in Amtsräume der Stadt Leipzig
12.01.2024,Colditz (Terpitzsch),Hauptstraße | B 176,Zeugenaufruf nach Verkehrsunfall
