date,district,street,crime
03.07.2024,Leipzig (Zentrum-West),Ranstädter Steinweg,Unfallflucht und Bedrohung
03.07.2024,Leipzig (Zentrum-Ost),,Tresor aufgehebelt
03.07.2024,Grimma,,Graffiti gesprüht
