date,district,street,crime
14.11.2024,Leipzig (Kleinzschocher),,Falsche Stadtwerke-Mitarbeiter
15.11.2024,Leipzig (Lützschena-Stahmeln),Neue Hallesche Straße/ B6,Pkw fuhr in Gegenverkehr
14.11.2024,Leipzig (Neustadt-Neuschönefeld),Eisenbahnstraße/ Hermann-Liebmann-Straße,Unfall zwischen Pkw und Fußgängerin
14.11.2024,Leipzig (Paunsdorf),Ginsterstraße,Diebstahl eines Pkw Toyota RAV 4
