date,district,street,crime
14.02.2025,Leipzig (Plagwitz),Nonnenstraße,Einbrüche in Büros in der Nonnenstraße
17.02.2025,Leipzig (Plaußig-Portitz),BMW-Allee,Fahrzeugdiebstähle
17.02.2025,Delitzsch,Am Karl-Marx-Platz,Falsche Polizeibeamtin
15.02.2025,Leipzig (Grünau-Mitte),,Einbruch in Schmuckgeschäft
17.02.2025 10:00 Uhr,Leipzig (Lößnig),Nibelungenring,Betrug
17.02.2025,Leipzig (Lindenau),Helmholtzstraße,Brand in Kunstatelier
15.02.2025,Leipzig (Connewitz),Bernhard-Göring-Straße,Sachbeschädigung an Fahrzeug
