date,district,street,crime
15.12.2024,Leipzig (Grünau),Alte Salzstraße,Toyota gestohlen
13.12.2024,Doberschütz,,Einbruch in Lagerhalle einer Firma
16.12.2024,Großpösna (Störmthal),S242,Verkehrsunfall mit einer schwer verletzten Person
11.12.2024,Leipzig (Lützschena-Stahmeln),Zum Auwald,Diebstahl eines Hyundai i 30
16.12.2024,Bennewitz,,Zusammenstoß mehrerer Fahrzeuge
