date,district,street,crime
08.03.2024,Grimma; OT Nerchau,Kreisstraße 8329 / Bundesautobahn 14,Gegenstände auf Autobahn geworfen
08.03.2024,Leipzig (Plagwitz),Erich-Zeigner-Allee,Einbruch in Büro
09.03.2024,Leipzig (Lausen-Grünau),Liliensteinstraße,Brandstiftung an einem Mercedes
08.03.2024,Mügeln,,Einbruch in Einfamilienhaus
09.03.2024,Leipzig (Lindenau),Lützner Straße,Diebstahl eines Pkw - VW Golf
09.03.2024,Borna,Hausgasse,Brand einer Gartenlaube
10.03.2024,Beilrode (Großtreben),Hauptstraße,Brand eines Mehrfamilienhauses
10.03.2024,Leipzig (Zentrum-Nordwest),Jahnallee,Zigarettenautomat gesprengt
