date,district,street,crime
03.03.2025,Leipzig (Leutzsch),,Einbruch in ein Büro
02.03.2025,Leipzig (Zentrum),Wächterstraße,Diebstahl eines Seat
04.03.2025 17:55 Uhr,Taucha,Sommerfelder Straße,Mercedes fährt gegen Bäume
04.03.2025,Leipzig Möckernsche Allee / Waldstraße,,Kollision mit Straßenbahn
