date,district,street,crime
23.04.2024,Leipzig (Zentrum-Ost),Sachsenseite,Ermittlungen wegen des Verdachts des Totschlags
29.04.2024,Leipzig (Lindenau),Nonnenstraße,Radfahrerin von Lkw erfasst
28.04.2024,Leipzig,B2/Essener Straße,Über 150 km/h mit Zivilfahrzeug gemessen
