date,district,street,crime
21.05.2024,Leipzig (Dölitz-Dösen),,Einbruch in Tierarztpraxis
17.05.2024,Borsdorf,Bahnhofstraße,Borsdorfer Trinkwasserbrunnen beschmiert
23.05.2024,Leipzig (Kleinzschocher),,Einbruch in Bowlingcenter
22.05.2024,Colditz (Collmen),K8343,Verkehrsunfall mit einer Verletzten
23.05.2024,Bad Düben,,Tatverdächtiger nach versuchtem Einbruch in Tankstelle gestellt
