date,district,street,crime
14.03.2025,Leipzig (Leutzsch),Alfred-Kunze-Sportpark,Fußballspiel BSG Chemie Leipzig gegen Rot-Weiß Erfurt
10.03.2025,Schkeuditz,,Diebstahl von Fahrzeugteilen
12.03.2025,Leipzig (Altlindenau),Georg-Schwarz-Straße,Ein Verletzter nach Küchenbrand
13.03.2025,Markkleeberg,,Brandstiftung - Zwei Versuche in einer Nacht
13.03.2025,Leipzig (Leutzsch),Ludwig-Hupfeld-Straße,Gestohlener Transporter während des Abschleppens zurückgelassen
12.03.2025,Taucha,Leipziger Straße,Unfall unter dem Einfluss von Drogen
12.03.2025 15:00 Uhr,Leipzig (Großzschocher),Arthur-Nagel-Straße,"Unfall mit 3,3 Promille"
12.03.2025,Ort Leipzig (Neulindenau),,Einbruch in Sporteinrichtung
