date,district,street,crime
17.03.2025,Delitzsch,F.C.-Weiskopf-Straße,Unfallflucht - Zeugenaufruf
20.03.2025,Leipzig (Wiederitzsch),Delitzscher Landstraße/Südtangente,Verkehrsunfall in Wiederitzsch
20.03.2025,Leipzig (Wahren),Travniker Straße/Linkelstraße,Unfall in Wahren
