date,district,street,crime
21.02.2024,Leipzig (Zentrum-Nordwest),Waldstraße,Einbruch in Gaststätte
20.02.2024 bis 21.02.2024,Leipzig (Anger-Crottendorf),,Einbruch in Pizzeria
18.02.2024,Leipzig (Schönefeld-Abtnaundorf),,Spielautomaten aufgebrochen
20.02.2024,Leipzig (Dölitz-Dösen),Helenenstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
21.02.2024,Taucha,Geschwister-Scholl-Straße,Verwendung von Kennzeichen verfassungswidriger Organisationen
22.02.2024,Torgau,Fritz-Schmenkel-Straße,Brand im Mehrfamilienhaus
21.02.2024,Torgau,Röhrweg | Rodelberg Höhe Gartenanlage,Unerlaubt vom Unfallort entfernt – Zeugenaufruf
