date,district,street,crime
01.01.2024,Leipzig (Mölkau),Sommerfelder Straße,Lebensmittelautomat gesprengt
04.01.2024,Leipzig (Schönefeld),,Einbruch in Geschäft
05.01.2024,Leipzig (Volkmarsdorf),Annenstraße,Mülltonnenbrand
