date,district,street,crime
16.02.2024,Leipzig (Paunsdorf),Waldzieststraße,Brand in Mehrfamilienhaus
16.02.2024,Leipzig (Zentrum-West),Karl-Tauchnitz-Straße,Verfolgungsfahrt
15.02.2024,Leipzig (Zentrum-Nord),Tröndlinring,Jugendliche bei Unfall verletzt
15.02.2024,Leipzig (Neulindenau),Spinnereistraße,Sachbeschädigung an mobilen Blitzer
15.02.2024,Leipzig (Altlindenau),Lindenauer Markt,Volksverhetzung
