date,district,street,crime
15.09.2024,Leipzig (Lindenthal),Lange Trift,Brand mehrerer Lkw
13.09.2024,Leipzig (Plaußig-Portitz),,Falsche Polizeibeamte betrügen Senior
14.09.2024,Leipzig,Colditz,Tatverdächtige nach Fahrzeugdiebstählen gestellt
07.09.2024,Leipzig (Böhlitz-Ehrenberg),,Einbruch in Lagerboxen
14.09.2024,Leipzig (Zentrum-Nordwest),Waldstraße,Graffitisprayer – mehrere Tatverdächtige gestellt
13.09.2024,Dahlen,,Einbruch in Seniorenzentrum
12.09.2024,Leipzig,Messe Allee / Handelsring / K 652,Tiertransport kontrolliert
