date,district,street,crime
20.06.2024,Doberschütz (Sprotta),Lindenallee,Brand von Heuballen
20.06.2024,Leipzig (Reudnitz-Thonberg),Kregelstraße,Wohnungsbrand
20.06.2024,Leipzig (Reudnitz-Thonberg),Kregelstraße/Dauthestraße,Radfahrer schwer verletzt
20.06.2024,Leipzig (Connewitz),Karl-Liebknecht-Straße,Frau bei Unfall verletzt
20.06.2024,BAB 14,"km 95,3 i.R. Magdeburg",21-Jähriger bei Unfall verletzt
20.06.2024,Leipzig (Heiterblick),Dachsstraße,Betrug via Messengerdienst
