date,district,street,crime
15.05.2024,Borna,Am Wilhelmschacht/ B 93/ Höhe ATU,Radfahrer verletzt
16.05.2024,Frohburg (Eschefeld),Zu den 5 Linden,Unfall mit Verletzten
15.05.2024,Taucha,,Tatverdächtiger nach Einbruch in Pkw gestellt
