date,district,street,crime
02.11.2024,Rötha,August-Bebel-Straße,Sachbeschädigung und Drogenfund
29.10.2024,Leipzig (Plagwitz),Zschochersche Straße,Zeugenaufruf nach Sachbeschädigung und Zeigen einer verfassungsfeindlichen Geste
04.11.2024,Eilenburg,Wurzener Landstraße,Brand von mehreren Strohballen
30.10.2024,Borsdorf (Panitzsch),,Einbruch in Werkhalle
01.11.2024,Leipzig (Neustadt-Neuschönefeld),Kohlgartenstraße,Einbruch in Firma
02.11.2024,Grimma,,Einbruch in Werkstatt
