date,district,street,crime
12.06.2024,Taucha,Sommerfelder Weg,Arbeitsunfall
12.06.2024,Elsnig,Dorfallee,Verkehrsunfall mit verletzten Personen - Insassen flüchtig
12.06.2024,Leipzig (Schönefeld-Ost),Brahestraße,Einbruch in Firma - Tatverdächtiger gestellt
12.06.2024,Leipzig (Neulindenau),Bausestraße,Raubdelikt - Zeugenaufruf
12.06.2024,Torgau,Dr.-Külz-Ufer 1,Volksverhetzung
26.05.2024,Eilenburg,,Einbruch in Bowling-Center
