date,district,street,crime
10.05.2024,Leipzig (Südvorstadt),Lößniger Straße,Radfahrer beim Ausweichen gestürzt - Zeugenaufruf
10.05.2024,Schkeuditz (Kursdorf),Touristikparkplatz am Flughafen,Wohnmobil am Flughafen gestohlen und wieder aufgefunden
10.05.2024,Leipzig (Lindenthal),Sophienstraße,Carport durch Brand zerstört
11.05.2024,Leipzig (Lößnig),Johannes-R.-Becher-Straße,Kellerbrand
01.05.2024,Schkeuditz (Kursdorf),Kursdorfer Ring,Diebstahl Fahrzeug - Alfa Romeo
11.05.2024,Torgau,Fritz-Schmenkel-Straße 18,Dachstuhlbrand in Torgau
