date,district,street,crime
24.10. und 25. 10. 2024,Leipzig Stadtgebiet,,Drohnenflug im Flugbeschränkungsgebiet
25.10.2024,Leipzig (Zentrum-Südost),Johannisallee,Einbruch in Bürogebäude
24.10.2024,Leipzig (Reudnitz-Thonberg),,Einbruch in Kirche
23.10.2024,Wermsdorf (Luppa),Torgauer Straße,Zeugenaufruf nach Verkehrsunfallflucht
