date,district,street,crime
01.07.2024,Leipzig (Leutzsch),,Einbruch in Tankstelle
02.07.2024,Leipzig (Zentrum),,Einbruch in Geschäft
02.07.2024,Frohburg (Roda),Rodaer Dorfstraße,Verkehrsunfall mit einer schwer verletzten Person
22.06.2024,Leipzig (Volkmarsdorf),Eisenbahnstraße,Einbruch in Warenhaus
01.07.2024,Leipzig (Volkmarsdorf),Eisenbahnstraße,Einbruch in Café
03.07.2024,Krostitz,An den Leinewiesen  ,Blitzeinbruch in Supermarkt
02.07.2024,Wermsdorf,Luppaer- / Sachsendorfer Straße,Verkehrsunfall mit einer verletzten Person
