date,district,street,crime
17.04.2024 09:00 Uhr bis 16:00 Uhr,BAB 38 / PWC Pösgraben (Fahrtrichtung Dresden),,Großkontrolle im Rahmen der länderübergreifenden Verkehrssicherheitsaktion »sicher.mobil.leben«
18.04.2024,Leipzig (Neustadt-Neuschönefeld),Ludwig-Ehrhard-Straße/Ranftsche Gasse,Verkehrsunfall mit verletztem Radfahrer – Zeugenaufruf
