date,district,street,crime
20.06.2024,Schkeuditz BAB 9,FR Berlin,Gefahrguttransport gestoppt
24.06.2024,Torgau (Mehderitzsch),Zum Sportplatz,Zigarettenautomat beschädigt
24.06.2024,Markkleeberg (Auenhain),Am Feriendorf,Zwei E-Bikes gestohlen
