date,district,street,crime
03.07.2024,Rackwitz,,Einbruch in Kindertagesstätte
04.07.2024,Leipzig (Stötteritz),Holzhäuser Straße | Kreuzung Lange Reihe,Motorradfahrer verletzt
05.07.2024,Leipzig (Plaußig-Portitz),Dürnsteiner Weg,Brand in einem Einfamilienhaus
04.07.2024,Delitzsch,Carl-Friedrich-Benz-Straße,Von der Fahrbahn abgekommen
04.07.2024,Leipzig (Zentrum-Ost),Willy-Brandt-Platz,Fußgängerin schwer verletzt
04.07.2024,Leipzig (Schönefeld-Ost),Leupoldstraße,Graffiti gesprüht - Tatverdächtige gestellt
04.07.2024,Leipzig (Connewitz),Scheffelstraße,Sachbeschädigung durch Graffiti - Tatverdächtiger gestellt
03.07.2024,Leipzig (Grünau-Siedlung),Kiewer Straße,Einbruch in Geschäft
04.07.2024,Leipzig (Zentrum-Süd),Wilhelm-Leuschner-Platz,Tödlicher Verkehrsunfall - Zeugenaufruf
