date,district,street,crime
30.06.2024,Leipzig (Holzhausen),Walter-Heise-Straße,BMW gestohlen
11.07.2024,Leipzig (Gohlis-Mitte),Lützowstraße,Brand im Mehrfamilienhaus
11.07.2024,Krostitz (Kletzen),An der Bundesstraße,Verkehrsunfall mit zwei Verletzten
12.07.2024,Brandis,Markt,Bankautomat gesprengt
11.07.2024,Leipzig (Grünau-Mitte) Ludwigsburger Straße,,Mann wirft Böller auf Kinderspielplatz
